solution_id	source_id	solution_source_file	solution_line_range	solution_kind	source_problem_number	linked_problem_id	link_status	reconciliation_status	reconciliation_method	reconciliation_confidence	candidate_problem_ids	solution_text_hash	solution_semantic_unit_id	refinement_status	refinement_method	editorial_resolution_status	editorial_resolution_method	previous_linked_problem_id	structural_relink_status	structural_relink_method	previous_candidate_problem_ids	editorial_note	editorial_decision	editorial_rationale
IMP-DL-3E276561C4-S019	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L1934-L1965	SOLUTION	7	IMP-DL-3E276561C4-P006	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P006	d80ab057ff8b771b3aa9038435bd8ad5a2195407c1e41c0f1a318f464ea9c268	SOLSEM-C966351B2786											
IMP-DL-3E276561C4-S020	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L1966-L1980	SOLUTION	7	IMP-DL-3E276561C4-P006	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P006	337c43459afc91d5758a77d149e3a65b43121626e29bcf9a873b575871403bec	SOLSEM-DEF83E60A4F2											
IMP-DL-3E276561C4-S021	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L2105-L2132	SOLUTION	9	IMP-DL-3E276561C4-P007	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P007	badef14b5e9a3299d96d3269ab1a69f0b7ea45ce07b462b685736bcf4925a822	SOLSEM-923913C10A5C											
IMP-DL-3E276561C4-S022	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L2153-L2168	SOLUTION	10	IMP-DL-3E276561C4-P008	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P008	c8f4e6e31a1c87a43a1406d6c3b4f808b8b4cb48464cea5cc39d68fe69b02450	SOLSEM-D282CB28E85B											
IMP-DL-3E276561C4-S023	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L2177-L2197	SOLUTION	11	IMP-DL-3E276561C4-P009	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P009	ba3b32fb149c8ac45705b37089bf39dec94ad02b7cf22c779871148309a55b81	SOLSEM-E90E978FD29F											
IMP-DL-3E276561C4-S024	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L2210-L2221	SOLUTION	12	IMP-DL-3E276561C4-P010	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P010	aee552292e93697bafec29be43877e4fa3c70aeccd5c1621efe703bf7943de2e	SOLSEM-BBB885B6F2B8											
IMP-DL-3E276561C4-S025	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L2324-L2378	SOLUTION	1	IMP-DL-3E276561C4-P011	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P011	ddc9af9ab1ff4ed8f383fa961a92bcf3d662ba39bdfcd536358c7ee3bc6a1d18	SOLSEM-3010F5A6631C											
IMP-DL-3E276561C4-S026	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L2385-L2396	SOLUTION	2	IMP-DL-3E276561C4-P012	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P012	6e4da3e5c75d8b3bb096a3da4710f8175e9ebc6b74c2550f88e20f42e2d338b8	SOLSEM-246EAAF9221A											
IMP-DL-3E276561C4-S027	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L2402-L2407	SOLUTION	3	IMP-DL-3E276561C4-P013	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P013	2c06706d69e1b94175b2f8cccc6ec8b594a64c09eabf377f0e51d63ee25c69b6	SOLSEM-215ADA5FA6BD											
IMP-DL-3E276561C4-S028	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L2413-L2437	SOLUTION	4	IMP-DL-3E276561C4-P014	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P014	e48c8b7f08abe5b13e4fa771198c9e33496894b7d6d68faefbcf3b8b9051eeea	SOLSEM-C36A7CD1FA44											
IMP-DL-3E276561C4-S029	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L2446-L2455	SOLUTION	5	IMP-DL-3E276561C4-P015	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P015	0ffd0239b3673fb239a08f5b01f54ddd4a9884a0929966fc333387b524415bb4	SOLSEM-083D4CD915C3											
IMP-DL-3E276561C4-S030	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L2467-L2489	SOLUTION	5	IMP-DL-3E276561C4-P015	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P015	6575760373f099742652d17c76ce3fcf5ea81c14e21422d5a2b8b42e3a74998c	SOLSEM-50235B514957											
IMP-DL-3E276561C4-S031	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L2726-L2760	SOLUTION	7	IMP-DL-3E276561C4-P025	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P025	338b5c291cc104d927b06fab74468933be39d2b22ea7d1442c47fa362ec773df	SOLSEM-1FDE4591A7DE											
IMP-DL-3E276561C4-S032	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L2767-L2793	SOLUTION	8	IMP-DL-3E276561C4-P026	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P026	4639ee0b52c8f80416c573bfc8e1f322b285b2c98a8a5994f757cc913c126397	SOLSEM-41A99B98B1E7											
IMP-DL-3E276561C4-S033	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L2800-L2824	SOLUTION	9	IMP-DL-3E276561C4-P027	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P027	e8a0c35b8e1165b454c6a6e87790eea71dbe9908bc192dc91de61fd102b2a489	SOLSEM-6EF64D97B69C											
IMP-DL-3E276561C4-S034	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L2833-L2866	SOLUTION	10	IMP-DL-3E276561C4-R002825-BC4F1004	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-R002825-BC4F1004	3a2c241dba92dd6c2fb669a9b3bd871fae9bd70f6f6f1a8fc4a0188974801889	SOLSEM-951F42609270					IMP-DL-3E276561C4-P028	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-3E276561C4-S035	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L2991-L3012	SOLUTION	11	IMP-DL-3E276561C4-R002986-5D970DA1	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-R002986-5D970DA1	6f2f2d6a4c9229f812868f5e66c1b769534717081b823ed2eaedc1cc94728e45	SOLSEM-D23EE674B02D					IMP-DL-3E276561C4-P028	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-3E276561C4-S036	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L3013-L3035	SOLUTION	11	IMP-DL-3E276561C4-R002986-5D970DA1	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-R002986-5D970DA1	8b726e579ba51b8019dea54fa62304bb0e37d94605a0aa39e4d0c07e108c1e80	SOLSEM-A3DAB8586D38					IMP-DL-3E276561C4-P028	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-3E276561C4-S037	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L3036-L3046	SOLUTION	11	IMP-DL-3E276561C4-R002986-5D970DA1	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-R002986-5D970DA1	1b4180a458f28ee710b44bdccc050cdad284740bb38b0e41a45593f69a135535	SOLSEM-96CAF523A48A					IMP-DL-3E276561C4-P028	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-3E276561C4-S038	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L3054-L3069	SOLUTION	12	IMP-DL-3E276561C4-R003047-7630031D	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-R003047-7630031D	c03e8aeb51c924ad21bc64aeed55c5ba80494119f70b76548dcc6903f0f4e8df	SOLSEM-4A0BA549F74B					IMP-DL-3E276561C4-P028	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-3E276561C4-S039	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L3085-L3100	SOLUTION	13	IMP-DL-3E276561C4-R003070-E950BCC5	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-R003070-E950BCC5	bff700b5a75cb98d4ad189f05f4d06598036208acdc6e0b982b46cbe36f0f267	SOLSEM-E2D616462E8F					IMP-DL-3E276561C4-P028	RELINKED	UNIQUE_SOURCE_NUMBER				
IMP-DL-3E276561C4-S040	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L3107-L3119	SOLUTION		IMP-DL-3E276561C4-R003070-E950BCC5	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-R003070-E950BCC5	0fc3e00c6b3058521821a26eaede4dd4e82205b4c6067c8f59ca27ed4849fe63	SOLSEM-6C11FB5E3D6E					IMP-DL-3E276561C4-P028	RELINKED	SAME_FILE_NEAREST_PRECEDING_CHILD				
IMP-DL-3E276561C4-S041	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L3126-L3156	SOLUTION		IMP-DL-3E276561C4-R003070-E950BCC5	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-R003070-E950BCC5	c9ca98957e2d9c33d7a9ea8bcf547215b4ed1c399b5eae46f0b304e1fc5f8551	SOLSEM-C439C9CE05B1					IMP-DL-3E276561C4-P028	RELINKED	SAME_FILE_NEAREST_PRECEDING_CHILD				
IMP-DL-3E276561C4-S042	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L3162-L3167	SOLUTION		IMP-DL-3E276561C4-R003070-E950BCC5	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-R003070-E950BCC5	36eb5fd33df1a963fa52eac0d52b1e8fe38c1ae3276f5940a3f82a58c785aa75	SOLSEM-4CA63FE6DFCE					IMP-DL-3E276561C4-P028	RELINKED	SAME_FILE_NEAREST_PRECEDING_CHILD				
IMP-DL-3E276561C4-S043	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L3173-L3194	SOLUTION	11	IMP-DL-3E276561C4-P029	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P029	6f2f2d6a4c9229f812868f5e66c1b769534717081b823ed2eaedc1cc94728e45	SOLSEM-D23EE674B02D											
IMP-DL-3E276561C4-S044	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L3195-L3217	SOLUTION	11	IMP-DL-3E276561C4-P029	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P029	8b726e579ba51b8019dea54fa62304bb0e37d94605a0aa39e4d0c07e108c1e80	SOLSEM-A3DAB8586D38											
IMP-DL-3E276561C4-S045	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L3218-L3228	SOLUTION	11	IMP-DL-3E276561C4-P029	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P029	1b4180a458f28ee710b44bdccc050cdad284740bb38b0e41a45593f69a135535	SOLSEM-96CAF523A48A											
IMP-DL-3E276561C4-S046	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L3236-L3251	SOLUTION	12	IMP-DL-3E276561C4-P030	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P030	c03e8aeb51c924ad21bc64aeed55c5ba80494119f70b76548dcc6903f0f4e8df	SOLSEM-4A0BA549F74B											
IMP-DL-3E276561C4-S047	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L3267-L3282	SOLUTION	13	IMP-DL-3E276561C4-P031	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P031	bff700b5a75cb98d4ad189f05f4d06598036208acdc6e0b982b46cbe36f0f267	SOLSEM-E2D616462E8F											
IMP-DL-3E276561C4-S048	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L3289-L3301	SOLUTION		IMP-DL-3E276561C4-P031	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P031	0fc3e00c6b3058521821a26eaede4dd4e82205b4c6067c8f59ca27ed4849fe63	SOLSEM-6C11FB5E3D6E											
IMP-DL-3E276561C4-S049	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L3308-L3338	SOLUTION		IMP-DL-3E276561C4-P031	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P031	c9ca98957e2d9c33d7a9ea8bcf547215b4ed1c399b5eae46f0b304e1fc5f8551	SOLSEM-C439C9CE05B1											
IMP-DL-3E276561C4-S050	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L3344-L3348	SOLUTION		IMP-DL-3E276561C4-P031	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P031	36eb5fd33df1a963fa52eac0d52b1e8fe38c1ae3276f5940a3f82a58c785aa75	SOLSEM-4CA63FE6DFCE											
IMP-DL-3E276561C4-S051	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L3481-L3529	SOLUTION	1	IMP-DL-3E276561C4-P032	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P032	d399437e23038499bd9a8ce0726b891dfc26ee0692d44494f77639a3483c4612	SOLSEM-B5819EEBC93F											
IMP-DL-3E276561C4-S052	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L3544-L3599	SOLUTION	2	IMP-DL-3E276561C4-P033	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P033	dc3bf6ac8e9239ebe0f086b48996362fb83b54a935d6a47d5b970cc69279fa1f	SOLSEM-0E17495DD5E2											
IMP-DL-3E276561C4-S053	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L3600-L3634	SOLUTION	2	IMP-DL-3E276561C4-P033	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P033	ac8f56a77ad8d6415264cabc16a8533bff7c0a8c04ec0b0410f5d50eeaa9805c	SOLSEM-6B6C813C134F											
IMP-DL-3E276561C4-S054	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L3645-L3662	SOLUTION	4	IMP-DL-3E276561C4-P034	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P034	acb4b1990177fa9197f8d96c8e9f330213b9bf3ac0d5d78003fff5aa1477c3f3	SOLSEM-861D80775680											
IMP-DL-3E276561C4-S055	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L3679-L3722	SOLUTION	5	IMP-DL-3E276561C4-P035	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P035	8a113f20017c60dce878bf4149f59f1be416d64108ebbcd11270f3bd0b29a3ac	SOLSEM-2DAA70D5D894											
IMP-DL-3E276561C4-S056	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L3991-L4049	SOLUTION	6	IMP-DL-3E276561C4-P036	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P036	a3f0a4930b89d4297d305a397d61251c8d351c3d7102b2191e43150eccc4d5cb	SOLSEM-B83C13D1B70F											
IMP-DL-3E276561C4-S057	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L4061-L4096	SOLUTION	7	IMP-DL-3E276561C4-P037	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P037	b5c579306c284bef29e5f8adfee19c83491b13f38d6896638790b0c497cd9759	SOLSEM-F1245DCDDC68											
IMP-DL-3E276561C4-S058	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L4106-L4138	SOLUTION	8	IMP-DL-3E276561C4-P038	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P038	ae6ee9ab9bf71ab32cdb954a1681572542ba3000975d71624bf966a0f66277f9	SOLSEM-121FE87ADCBC											
IMP-DL-3E276561C4-S059	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L4164-L4267	SOLUTION	9	IMP-DL-3E276561C4-P039	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P039	bb102abe0ab1a428071022898e0a3237a510b2f1737ca77a9666a789f616faa6	SOLSEM-7759EA21DB43											
IMP-DL-3E276561C4-S060	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L4573-L4612	SOLUTION	10	IMP-DL-3E276561C4-P040	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P040	9662cfe041f2af2bb93995dbb7d8ce76185a99f75091943b747d44c82ef1975e	SOLSEM-C899653B5ACD											
IMP-DL-3E276561C4-S061	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L4613-L4616	SOLUTION	2	IMP-DL-3E276561C4-P040	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P040	f01176753c3f1250939daaf7605bb8f7af8c6e99b22a82d334b39d2e94dd4b61	SOLSEM-9D8F615CFD7E											
IMP-DL-3E276561C4-S062	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L4623-L4639	SOLUTION	11	IMP-DL-3E276561C4-P041	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P041	657460bcb0671500b2a1c1322391c4f97cd53b8a5564238d7eb317ac2a18a6f3	SOLSEM-9F15728CEC43											
IMP-DL-3E276561C4-S063	IMP-DL-3E276561C4	Downloads/theory-of-linear-algebra-1.tex	L4648-L4675	SOLUTION	12	IMP-DL-3E276561C4-P042	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-3E276561C4-P042	ad80d1c8b5c4a9d22a90588d534b9f4f3a429e3f8631d7b04d6ea4fe83545f09	SOLSEM-0CFF780F36DE											
IMP-DL-8D5CF4CFBA-S001	IMP-DL-8D5CF4CFBA	Downloads/theory-of-linear-algebra-2.tex	L335-L347	SOLUTION	1	IMP-DL-8D5CF4CFBA-P001	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-8D5CF4CFBA-P001	e4a2c454e0c52bc74b5d5e31adc043a87921fd105d14a3e60c3b9da98980531e	SOLSEM-51F83A9A590F											
IMP-DL-8D5CF4CFBA-S002	IMP-DL-8D5CF4CFBA	Downloads/theory-of-linear-algebra-2.tex	L361-L392	SOLUTION	2	IMP-DL-8D5CF4CFBA-P002	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-8D5CF4CFBA-P002	750996cd48ba34341441b70cbd5a7d7e598d66d9ad3b2af3d303f7d599581f09	SOLSEM-1148CFF1FFA0											
IMP-DL-8D5CF4CFBA-S003	IMP-DL-8D5CF4CFBA	Downloads/theory-of-linear-algebra-2.tex	L406-L448	SOLUTION	3	IMP-DL-8D5CF4CFBA-P003	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-8D5CF4CFBA-P003	ab488e14bd4b497cbb389d6447c564f1ef139339b85306fe00871afdfa201e84	SOLSEM-DDAA8E1B4C46											
IMP-DL-8D5CF4CFBA-S004	IMP-DL-8D5CF4CFBA	Downloads/theory-of-linear-algebra-2.tex	L449-L479	SOLUTION	3	IMP-DL-8D5CF4CFBA-P003	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-8D5CF4CFBA-P003	de9659d52d0fbe3d0c0ecb297af3e17657396cbbb63ee32119ce4ce4120da2cd	SOLSEM-86ED268AD511											
IMP-DL-8D5CF4CFBA-S005	IMP-DL-8D5CF4CFBA	Downloads/theory-of-linear-algebra-2.tex	L491-L530	SOLUTION	5	IMP-DL-8D5CF4CFBA-P004	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-8D5CF4CFBA-P004	ee2994110ef7f47fdf1e9a8d289a26d8f2294c80679302db9c4ed82c710e6585	SOLSEM-7B9CB07CE726											
IMP-DL-8D5CF4CFBA-S006	IMP-DL-8D5CF4CFBA	Downloads/theory-of-linear-algebra-2.tex	L538-L582	SOLUTION	6	IMP-DL-8D5CF4CFBA-P005	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-8D5CF4CFBA-P005	f0b71c29c7ab3dbb4fd0662badb3edea397622dddb9233233b37061075b88a62	SOLSEM-99812ADCE80C											
IMP-DL-8D5CF4CFBA-S007	IMP-DL-8D5CF4CFBA	Downloads/theory-of-linear-algebra-2.tex	L599-L666	SOLUTION	7	IMP-DL-8D5CF4CFBA-P006	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-8D5CF4CFBA-P006	5d0db7ece31222e6f9c13c1a6a2a60d44ae174c5d17f017dd0760c18c18b905b	SOLSEM-8D249CD48CF2											
IMP-DL-8D5CF4CFBA-S008	IMP-DL-8D5CF4CFBA	Downloads/theory-of-linear-algebra-2.tex	L697-L783	SOLUTION	8	IMP-DL-8D5CF4CFBA-P007	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-8D5CF4CFBA-P007	b9d2a3b3abfbf5e11825efccb7ff487e37466b61ec5bfd597f1a2094e5a7dd7a	SOLSEM-903D19BAE0A8											
IMP-DL-8D5CF4CFBA-S009	IMP-DL-8D5CF4CFBA	Downloads/theory-of-linear-algebra-2.tex	L798-L858	SOLUTION	9	IMP-DL-8D5CF4CFBA-P008	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-8D5CF4CFBA-P008	88afef525f9c6af5f8611d8ddd32b4f7b989f608137ca76d12d739d66ac46240	SOLSEM-10DFBBCADEAF											
IMP-DL-8D5CF4CFBA-S010	IMP-DL-8D5CF4CFBA	Downloads/theory-of-linear-algebra-2.tex	L875-L928	SOLUTION	10	IMP-DL-8D5CF4CFBA-P009	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-8D5CF4CFBA-P009	a7d449d891b9865f1f3f24b079eee56374ca9a5a2d0e00ea5e3d70e255e4253a	SOLSEM-889F633DE5B6											
IMP-DL-8D5CF4CFBA-S011	IMP-DL-8D5CF4CFBA	Downloads/theory-of-linear-algebra-2.tex	L942-L971	SOLUTION	11	IMP-DL-8D5CF4CFBA-P010	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-8D5CF4CFBA-P010	4350ea5dfad101804e95c3951497842aae138844e831fa6ad8c4932843c15270	SOLSEM-4180E9017997											
IMP-DL-8D5CF4CFBA-S012	IMP-DL-8D5CF4CFBA	Downloads/theory-of-linear-algebra-2.tex	L990-L1032	SOLUTION	12	IMP-DL-8D5CF4CFBA-PSR000972-563BE0E0	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-8D5CF4CFBA-PSR000972-563BE0E0	6e2beb4747d22caed70fff8d7d77113054ea6e59e97c1f6520bfb9a9df2f5073	SOLSEM-96E3B44E065D					IMP-DL-8D5CF4CFBA-P011	RELINKED	SAME_FILE_NEAREST_PRECEDING_OBJECT				
IMP-DL-8D5CF4CFBA-S013	IMP-DL-8D5CF4CFBA	Downloads/theory-of-linear-algebra-2.tex	L1632-L1686	SOLUTION	1	IMP-DL-8D5CF4CFBA-P012	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-8D5CF4CFBA-P012	1cbba8247104d9bf2ffc31f54aa86ae12d7bfdc0fe3541da5a3bea9a2f169d2f	SOLSEM-F1C02B59BD83											
IMP-DL-8D5CF4CFBA-S014	IMP-DL-8D5CF4CFBA	Downloads/theory-of-linear-algebra-2.tex	L1703-L1753	SOLUTION	2	IMP-DL-8D5CF4CFBA-P013	LINKED_SAME_FILE	RESOLVED_EXISTING_LINK	STRUCTURAL_SAME_FILE	HIGH	IMP-DL-8D5CF4CFBA-P013	63ed03249c5669066e165ab46fad19a4c26b687961bc262de4d0eaafe08df981	SOLSEM-2D8C111663ED											
