solution_semantic_unit_id	solution_text_hash	member_count	member_solution_ids	source_files	linked_statement_hashes_before	candidate_statement_hashes	resolution	resolved_statement_hash	resolved_problem_id
SOLSEM-C1AF7EA194A7	83d68d342a1b48046ce95349fad1858fa78fdf8feafc814ecb61a401739e31c4	6	IMP-DL-1068DBED71-S002;IMP-DL-B7E3C22557-S001;IMP-DL-CAA415139D-S002;IMP-DL-D27460A55B-S004;IMP-M3-F4E66B2919-S002;IMP-M3-FCB1647DD6-S002	Downloads/theory-of-algebraic-geometry-5.tex;Downloads/theory-of-algebraic-geometry-6.tex;Downloads/theory-of-commutative-algebra-10.tex;Downloads/theory-of-commutative-algebra-9.tex;MATH_ALLS-3/theory-of-commutative-algebra-10.tex;MATH_ALLS-3/theory-of-commutative-algebra-9.tex	74113833838bfdd4565792b4ece6949e700e7cf2082b8ad707cbfe7eefc51906;d716bb60c4d9f4584689b95421ea279b8be596617d52d7cc69502af550181539	6e475b9a1433d6c9b491bac9ec5bd87cc55c9a9ec3049123b7d9e11a1f109cf7;74113833838bfdd4565792b4ece6949e700e7cf2082b8ad707cbfe7eefc51906;742b127e3b7c33f2c29e743cea2ddf301cf51933df03a42d82535ee7f13c9a1f;c4d8b1cfc13d9f19fceae7d275baf916de148c99adf99092801f5d1db90388f6;d716bb60c4d9f4584689b95421ea279b8be596617d52d7cc69502af550181539;dc6f0314dbe106bf93142769fc4804a8bcddbfcd50388061236e88fb12c03261;e99e76670b92d486b635cb6f2f6e651b9af7fdf1d27a923ba980ad4797ba658d	UNRESOLVED		
SOLSEM-613EC89EAFC4	83f53314adf4d5be60d5a7d230f84a08c2f5a77f26581123bbdd8c74fc6189f5	1	IMP-DL-627841AC75-S004	Downloads/theory-of-algebraic-topology-3.tex	8fc849a9eb1628d70d85de6fa3628c37ec4e601997dd46e7f39ae6bc78b23eed	8fc849a9eb1628d70d85de6fa3628c37ec4e601997dd46e7f39ae6bc78b23eed	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	8fc849a9eb1628d70d85de6fa3628c37ec4e601997dd46e7f39ae6bc78b23eed	IMP-DL-627841AC75-P004
SOLSEM-E43714E9F9D7	8438361345256ff4737212d18925623ba22b2a0fec39c1967d7018a6ac52ab33	2	IMP-DL-38CE6DEB56-S005;IMP-M3-D19BB3C803-S005	Downloads/theory-of-commutative-algebra-14.tex;MATH_ALLS-3/theory-of-commutative-algebra-14.tex	182b3d1e85f938bd5a4c2c568c0ff1571fda94865380694a15ea6ab9bb3bfd2b	182b3d1e85f938bd5a4c2c568c0ff1571fda94865380694a15ea6ab9bb3bfd2b	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	182b3d1e85f938bd5a4c2c568c0ff1571fda94865380694a15ea6ab9bb3bfd2b	IMP-M3-D19BB3C803-P037
SOLSEM-5E95E008199C	84f8a24bd30f3dcfcf7b0ae8d5fc86f7bded9c75a2fcb8442dcc51bface39721	3	IMP-DL-BD3A6D53D0-S002;IMP-M2-E2BE0561BD-S002;IMP-M3-0F6B7A59EB-S002	Downloads/theory-of-differential-geometry-2.tex;MATH-ALLS-2/theory-of-differential-geometry-2.tex;MATH_ALLS-3/theory-of-differential-geometry-2.tex	3a2fb21e1fbd87435d22447fccd714982360e4da978aba433298119d9e7094b3	3a2fb21e1fbd87435d22447fccd714982360e4da978aba433298119d9e7094b3	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	3a2fb21e1fbd87435d22447fccd714982360e4da978aba433298119d9e7094b3	IMP-M3-0F6B7A59EB-P002
SOLSEM-901D808848A3	84fd92e6499505530fde9b5c7b7a5df72d30489a636064024b15648f323a9137	2	IMP-DL-873C6F4098-S009;IMP-M2-CFC28ED568-S009	Downloads/theory-of-analysis-II.tex;MATH-ALLS-2/theory-of-analysis-II.tex	23a6f55dc560c1e7226afc7740c6e16b902361d191ce2a03cdde49824a569826	23a6f55dc560c1e7226afc7740c6e16b902361d191ce2a03cdde49824a569826	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	23a6f55dc560c1e7226afc7740c6e16b902361d191ce2a03cdde49824a569826	IMP-M2-CFC28ED568-P042
SOLSEM-0F36B74754AA	85b41b0d64318fed7742422ab6bd35d653719a412a23a2b212c7756ee45d7dfa	2	IMP-DL-3190BA882C-S003;IMP-M3-CABB372599-S003	Downloads/theory-of-commutative-algebra-15.tex;MATH_ALLS-3/theory-of-commutative-algebra-15.tex	3d709257d1852e6f3318387428390189bdd86b089f713c2ff29ada4c6bbb5dc1	3d709257d1852e6f3318387428390189bdd86b089f713c2ff29ada4c6bbb5dc1	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	3d709257d1852e6f3318387428390189bdd86b089f713c2ff29ada4c6bbb5dc1	IMP-M3-CABB372599-P029
SOLSEM-E6A1C52F5CBB	85f22894d9c6408dcc8d585b8a2e972591087643ff84dd3b1ca92ec26147b234	2	IMP-DL-8D5CF4CFBA-S041;IMP-M3-89937139FC-S041	Downloads/theory-of-linear-algebra-2.tex;MATH_ALLS-3/theory-of-linear-algebra-2.tex	a388bac1a844d75e4fc8cba9870fce26fb6fd51f4400b68d2916e163709b6a92	a388bac1a844d75e4fc8cba9870fce26fb6fd51f4400b68d2916e163709b6a92	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	a388bac1a844d75e4fc8cba9870fce26fb6fd51f4400b68d2916e163709b6a92	IMP-M3-89937139FC-P032
SOLSEM-88272B685081	8649e42ced98267c13e52292146913fc86f0b0cec137c4cbffc6192e09225b33	2	IMP-DL-8D5CF4CFBA-S022;IMP-M3-89937139FC-S022	Downloads/theory-of-linear-algebra-2.tex;MATH_ALLS-3/theory-of-linear-algebra-2.tex	4de35e9cc16a65879f4adbee02ff5e9a0ef549e75c3ac1f2ccf99a1b3f61414a	4de35e9cc16a65879f4adbee02ff5e9a0ef549e75c3ac1f2ccf99a1b3f61414a	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	4de35e9cc16a65879f4adbee02ff5e9a0ef549e75c3ac1f2ccf99a1b3f61414a	IMP-M3-89937139FC-P021
SOLSEM-E21F905F0D7A	86d9c1a973b4ffeae5054415b50bfa4d2132643c2f27997840c44a77d48134b7	1	IMP-DL-2E134BF207-S008	Downloads/theory-of-algebraic-topology-5.tex	1d9ede54da4f0c82d145d05d1ab1a8a8f21e813d0d71ac170ce885b344243365	1d9ede54da4f0c82d145d05d1ab1a8a8f21e813d0d71ac170ce885b344243365	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	1d9ede54da4f0c82d145d05d1ab1a8a8f21e813d0d71ac170ce885b344243365	IMP-DL-2E134BF207-P075
SOLSEM-B0A7C8881F11	87621c4a3c2b93a14ab9f7723f7772316698c9a1b0c55c941eb4838573e46a4d	4	IMP-DL-183AD43C4C-S042;IMP-DL-20E278E436-S042;IMP-M2-1895C43FC6-S042;IMP-M2-50B0B212DD-S042	Downloads/merged_exercises_FULL_v2 (1).tex;Downloads/theory-of-real-analysis.tex;MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex;MATH-ALLS-2/theory-of-real-analysis.tex	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	IMP-M2-1895C43FC6-P023
SOLSEM-C5AA201FC96B	877b723786b68b3624cd195df6105a91554c8b5b54214271683d05543b985bf6	2	IMP-DL-0EB9CBD958-S011;IMP-M2-F4C85D52DC-S011	Downloads/theory-of-geometry.tex;MATH-ALLS-2/theory-of-geometry.tex	987aaa72202665e6cb6ca0af61328ceebfc79bb02f9bfe4ac77a90bb2d58df17	987aaa72202665e6cb6ca0af61328ceebfc79bb02f9bfe4ac77a90bb2d58df17	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	987aaa72202665e6cb6ca0af61328ceebfc79bb02f9bfe4ac77a90bb2d58df17	IMP-M2-F4C85D52DC-P034
SOLSEM-58C81467379A	877ce25cece26bc9d6f3d055f42137201bb6364e9922f34d7974e59763cf9c3d	2	IMP-DL-3E276561C4-S012;IMP-M3-AB2FCA292B-S012	Downloads/theory-of-linear-algebra-1.tex;MATH_ALLS-3/theory-of-linear-algebra-1.tex	52e2d5ccf36533c2c8d9a93391189f0cb433715782c10784d2d9946241ad4959	52e2d5ccf36533c2c8d9a93391189f0cb433715782c10784d2d9946241ad4959	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	52e2d5ccf36533c2c8d9a93391189f0cb433715782c10784d2d9946241ad4959	IMP-M3-AB2FCA292B-P001
SOLSEM-5B09E6EE960B	8784688f36e0f85cab2e674dd9613425e7073b0abf2c637012936b25eeaed21a	3	IMP-DL-BD3A6D53D0-S026;IMP-M2-E2BE0561BD-S026;IMP-M3-0F6B7A59EB-S026	Downloads/theory-of-differential-geometry-2.tex;MATH-ALLS-2/theory-of-differential-geometry-2.tex;MATH_ALLS-3/theory-of-differential-geometry-2.tex	51b3c84ba2b37f47a06a05bdcbb5ba753337f9604211fc3d67d61684933052ca	51b3c84ba2b37f47a06a05bdcbb5ba753337f9604211fc3d67d61684933052ca	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	51b3c84ba2b37f47a06a05bdcbb5ba753337f9604211fc3d67d61684933052ca	IMP-M3-0F6B7A59EB-P027
SOLSEM-AA494A06A91F	87d6638f043908a50db964a15217ad9aa0371fb614d9a30366b9b4afbd59eec4	2	IMP-DL-3E276561C4-S018;IMP-M3-AB2FCA292B-S018	Downloads/theory-of-linear-algebra-1.tex;MATH_ALLS-3/theory-of-linear-algebra-1.tex	00eed222e527cab8c48b40ae81be3a30b8ff1ce1d1671149b4fa489be2d649fb	00eed222e527cab8c48b40ae81be3a30b8ff1ce1d1671149b4fa489be2d649fb	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	00eed222e527cab8c48b40ae81be3a30b8ff1ce1d1671149b4fa489be2d649fb	IMP-M3-AB2FCA292B-P005
SOLSEM-EF0B6CC07945	885984d63c4c536cc94d384902bac38f2b9b942ca86092281fb2b493126f66e0	2	IMP-DL-FD5C2608DA-S001;IMP-M3-F5BFB39338-S001	Downloads/theory-of-commutative-algebra-3.tex;MATH_ALLS-3/theory-of-commutative-algebra-3.tex	dd952483d4952bfa213c8c46ff68a8f03bbf0bc741370abe47cd3e802c278af1	dd952483d4952bfa213c8c46ff68a8f03bbf0bc741370abe47cd3e802c278af1	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	dd952483d4952bfa213c8c46ff68a8f03bbf0bc741370abe47cd3e802c278af1	IMP-M3-F5BFB39338-P003
SOLSEM-A0FA48DB205E	886595f4f6b013e11ece0223b0013333927e570654a2986d37597619e36d9b0d	1	IMP-DL-6447F1B120-S008	Downloads/theory-of-algebraic-topology-11.tex	977854e9af0f37ed916f8ab5a9f698364a430f7b6bbe4b78df966b452f287f09	977854e9af0f37ed916f8ab5a9f698364a430f7b6bbe4b78df966b452f287f09	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	977854e9af0f37ed916f8ab5a9f698364a430f7b6bbe4b78df966b452f287f09	IMP-DL-6447F1B120-P038
SOLSEM-E4994D3745BE	88accdb839d9f929df290ff444f7f46972ab757596f36d5e54e584e5e7de7a55	2	IMP-DL-0EB9CBD958-S010;IMP-M2-F4C85D52DC-S010	Downloads/theory-of-geometry.tex;MATH-ALLS-2/theory-of-geometry.tex	987aaa72202665e6cb6ca0af61328ceebfc79bb02f9bfe4ac77a90bb2d58df17	987aaa72202665e6cb6ca0af61328ceebfc79bb02f9bfe4ac77a90bb2d58df17	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	987aaa72202665e6cb6ca0af61328ceebfc79bb02f9bfe4ac77a90bb2d58df17	IMP-M2-F4C85D52DC-P034
SOLSEM-10DFBBCADEAF	88afef525f9c6af5f8611d8ddd32b4f7b989f608137ca76d12d739d66ac46240	2	IMP-DL-8D5CF4CFBA-S009;IMP-M3-89937139FC-S009	Downloads/theory-of-linear-algebra-2.tex;MATH_ALLS-3/theory-of-linear-algebra-2.tex	c85b2ddc63e77d62839833d481e6ee2a39876adb629723f5fe6712c2aa74e26d	c85b2ddc63e77d62839833d481e6ee2a39876adb629723f5fe6712c2aa74e26d	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	c85b2ddc63e77d62839833d481e6ee2a39876adb629723f5fe6712c2aa74e26d	IMP-M3-89937139FC-P008
SOLSEM-AC8D95405484	88d77a1378595eb15b2c2c07aae9b314027ddcb025e0e411ddcbb7e7e2ed3310	1	IMP-DL-35223EB1F7-S002	Downloads/theory-of-algebraic-topology-6.tex	9edaa99eae30ace3583bb111f430279d3d70710fb8885b0c2e22ab4814cc1a4e	9edaa99eae30ace3583bb111f430279d3d70710fb8885b0c2e22ab4814cc1a4e	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	9edaa99eae30ace3583bb111f430279d3d70710fb8885b0c2e22ab4814cc1a4e	IMP-DL-35223EB1F7-P007
SOLSEM-FED29B32743F	8913b6b513953b69a7629c590b27ecb6dd69e74767a8115ff7b757fa276f49da	2	IMP-DL-3E276561C4-S015;IMP-M3-AB2FCA292B-S015	Downloads/theory-of-linear-algebra-1.tex;MATH_ALLS-3/theory-of-linear-algebra-1.tex	fc81fb6e8ea135344034fee4dcd9dbccc281e74548f05f8b9f82983cbc34ad3a	fc81fb6e8ea135344034fee4dcd9dbccc281e74548f05f8b9f82983cbc34ad3a	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	fc81fb6e8ea135344034fee4dcd9dbccc281e74548f05f8b9f82983cbc34ad3a	IMP-M3-AB2FCA292B-P003
SOLSEM-9F266F182DC9	8919b6f93dcf2148cbceccd4b0e7ca8f1175d40780a3391c38e3b40c663fb394	2	IMP-DL-8D5CF4CFBA-S015;IMP-M3-89937139FC-S015	Downloads/theory-of-linear-algebra-2.tex;MATH_ALLS-3/theory-of-linear-algebra-2.tex	2ac2d6f8b5ad70c05f971cdb17a5bb7ebde2f190912d0183a9cddd30885d42ab	2ac2d6f8b5ad70c05f971cdb17a5bb7ebde2f190912d0183a9cddd30885d42ab	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	2ac2d6f8b5ad70c05f971cdb17a5bb7ebde2f190912d0183a9cddd30885d42ab	IMP-M3-89937139FC-P014
SOLSEM-19E62C9D371F	892af6f14684e8302bd95adc19ec1c90ff066bcd144e97cf6b9da9e5120567ef	2	IMP-DL-8D5CF4CFBA-S033;IMP-M3-89937139FC-S033	Downloads/theory-of-linear-algebra-2.tex;MATH_ALLS-3/theory-of-linear-algebra-2.tex	f93abb524fc9c08ff1a0a35fe169483e90738aeb8fa85b891b856cf3f3489c01	f93abb524fc9c08ff1a0a35fe169483e90738aeb8fa85b891b856cf3f3489c01	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	f93abb524fc9c08ff1a0a35fe169483e90738aeb8fa85b891b856cf3f3489c01	IMP-M3-89937139FC-P024
SOLSEM-9D693EA2CAB5	896d177cb42588ca96a9717fdc32ff20617d1a9906d10e9c14426dd3ac38e8b5	2	IMP-DL-3E276561C4-S008;IMP-M3-AB2FCA292B-S008	Downloads/theory-of-linear-algebra-1.tex;MATH_ALLS-3/theory-of-linear-algebra-1.tex	52e2d5ccf36533c2c8d9a93391189f0cb433715782c10784d2d9946241ad4959	52e2d5ccf36533c2c8d9a93391189f0cb433715782c10784d2d9946241ad4959	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	52e2d5ccf36533c2c8d9a93391189f0cb433715782c10784d2d9946241ad4959	IMP-M3-AB2FCA292B-P001
SOLSEM-B1E70387566E	8982fd26337054f17e82cfc6f04b7fbff17f29906a4e68eacc81b76178299e15	2	IMP-DL-724FD8B7B1-S005;IMP-M3-51E6A44D55-S005	Downloads/theory-of-commutative-algebra-1.tex;MATH_ALLS-3/theory-of-commutative-algebra-1.tex	d0af5cb44e5e38d6636d669a38a0c60e3dcc6502007b09d73d2eda0af1180de8	d0af5cb44e5e38d6636d669a38a0c60e3dcc6502007b09d73d2eda0af1180de8	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	d0af5cb44e5e38d6636d669a38a0c60e3dcc6502007b09d73d2eda0af1180de8	IMP-M3-51E6A44D55-P005
SOLSEM-446D6AAD7E95	89883b44716e699bc3a701369bc9494d468b2500067adbd07ca424184ddd4d7a	2	IMP-DL-2370D81D66-S009;IMP-M2-D036BAB254-S009	Downloads/theory-of-analysis-FD.tex;MATH-ALLS-2/theory-of-analysis-FD.tex	a1cfe3ea4e30263aa92e87c134353033491af271d9bc8eba9615a74f10b686b6	a1cfe3ea4e30263aa92e87c134353033491af271d9bc8eba9615a74f10b686b6	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	a1cfe3ea4e30263aa92e87c134353033491af271d9bc8eba9615a74f10b686b6	IMP-M2-D036BAB254-P033
SOLSEM-89E4F1B52664	89f2106548872ebfed396787261b3a4b9c1bf0b96263a48f836c333a93ccd0e8	1	IMP-DL-627841AC75-S006	Downloads/theory-of-algebraic-topology-3.tex	8fc849a9eb1628d70d85de6fa3628c37ec4e601997dd46e7f39ae6bc78b23eed	8fc849a9eb1628d70d85de6fa3628c37ec4e601997dd46e7f39ae6bc78b23eed	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	8fc849a9eb1628d70d85de6fa3628c37ec4e601997dd46e7f39ae6bc78b23eed	IMP-DL-627841AC75-P004
SOLSEM-2DAA70D5D894	8a113f20017c60dce878bf4149f59f1be416d64108ebbcd11270f3bd0b29a3ac	2	IMP-DL-3E276561C4-S055;IMP-M3-AB2FCA292B-S055	Downloads/theory-of-linear-algebra-1.tex;MATH_ALLS-3/theory-of-linear-algebra-1.tex	64d7a2fdc0b5acec3a5481838530d12fd07286aac61bb051cf6d41440e54ff40	64d7a2fdc0b5acec3a5481838530d12fd07286aac61bb051cf6d41440e54ff40	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	64d7a2fdc0b5acec3a5481838530d12fd07286aac61bb051cf6d41440e54ff40	IMP-M3-AB2FCA292B-P035
SOLSEM-0D1C5589C107	8a12963b432726a826b437d870ad679a7f1ff52679041799b3d19e8325fc3e62	1	IMP-DL-18BC6F795C-S001	Downloads/theory-of-algebraic-topology-9.tex	98d0234141e0f78fe6420c13c311c26935156e48cb002e1abff5b1e3fa55206e	98d0234141e0f78fe6420c13c311c26935156e48cb002e1abff5b1e3fa55206e	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	98d0234141e0f78fe6420c13c311c26935156e48cb002e1abff5b1e3fa55206e	IMP-DL-18BC6F795C-P019
SOLSEM-0FB4CE944056	8a7ebd78deadbda4a7864d13df6ed5c1db76704e487423fae4bb3ce617932f62	2	IMP-DL-3190BA882C-S002;IMP-M3-CABB372599-S002	Downloads/theory-of-commutative-algebra-15.tex;MATH_ALLS-3/theory-of-commutative-algebra-15.tex	7d7713f021fa960262a6ad848a94a23ebe062a588c6338f56ea1c10b915b77d2	7d7713f021fa960262a6ad848a94a23ebe062a588c6338f56ea1c10b915b77d2	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	7d7713f021fa960262a6ad848a94a23ebe062a588c6338f56ea1c10b915b77d2	IMP-M3-CABB372599-P028
SOLSEM-A3DAB8586D38	8b726e579ba51b8019dea54fa62304bb0e37d94605a0aa39e4d0c07e108c1e80	4	IMP-DL-3E276561C4-S036;IMP-DL-3E276561C4-S044;IMP-M3-AB2FCA292B-S036;IMP-M3-AB2FCA292B-S044	Downloads/theory-of-linear-algebra-1.tex;MATH_ALLS-3/theory-of-linear-algebra-1.tex	5d970da13961144d00e6f0daccd06b24537cf70d5b4facf5d0aa89af27d26e98;bc4f1004c184fec1a5090690f3514d2431e046cf6b63c7036fd9b227924870b8	5d970da13961144d00e6f0daccd06b24537cf70d5b4facf5d0aa89af27d26e98;bc4f1004c184fec1a5090690f3514d2431e046cf6b63c7036fd9b227924870b8	UNRESOLVED		
SOLSEM-EFCC6F426081	8baf5d0d4739f423ab10f9265da5d290a7603ffc2f3ccb597e178b44ec373d3c	2	IMP-DL-D4351A3BBD-S015;IMP-M2-721AD91C7F-S015	Downloads/theory-of-geometry-IV.tex;MATH-ALLS-2/theory-of-geometry-IV.tex	5e149f8aa94d28c9f79fa59e1f2b522f3d62dd8a48877f0d4b415b4bf506b703	5e149f8aa94d28c9f79fa59e1f2b522f3d62dd8a48877f0d4b415b4bf506b703	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	5e149f8aa94d28c9f79fa59e1f2b522f3d62dd8a48877f0d4b415b4bf506b703	IMP-M2-721AD91C7F-P037
SOLSEM-E62312672C4B	8c5a11b6f2dc30d5e4779790b41d5c8b5aa948c6403fb73b570edb57c306dcb6	1	IMP-DL-314EAD1F3C-S003	Downloads/theory-of-algebraic-topology-12.tex	a8a9051a89d84f5c3f43b592b476d8d2a49a4cfd829677a50ab3bbc4ebc5212d	a8a9051a89d84f5c3f43b592b476d8d2a49a4cfd829677a50ab3bbc4ebc5212d	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	a8a9051a89d84f5c3f43b592b476d8d2a49a4cfd829677a50ab3bbc4ebc5212d	IMP-DL-314EAD1F3C-P002
SOLSEM-A63AA8A30090	8cde8cf3e8f2cf8075e194e46a2f42813c80dca91ad31f4119c2ea10abea68c9	2	IMP-DL-11EDF39EA7-S018;IMP-M2-68556E3D88-S018	Downloads/theory-of-analysis-FD2.tex;MATH-ALLS-2/theory-of-analysis-FD2.tex	35f51941e263b7709178252244ceccf2df70c9e4379ee42b65b5e327f270933d	35f51941e263b7709178252244ceccf2df70c9e4379ee42b65b5e327f270933d	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	35f51941e263b7709178252244ceccf2df70c9e4379ee42b65b5e327f270933d	IMP-M2-68556E3D88-P031
SOLSEM-A838F2B40E68	8e8461c7de0b6f952d1f4fa6c64a0ad8cabdf5aff6a1a4ffacbbebb8551e9093	2	IMP-DL-117191C0EC-S021;IMP-M2-40A546CAA2-S021	Downloads/theory-of-analysis-topics.tex;MATH-ALLS-2/theory-of-analysis-topics.tex	ababc84d7de1f001f92dcfb2faaecc9836bc29a5c6d65bf09dc67aa2e755e287	ababc84d7de1f001f92dcfb2faaecc9836bc29a5c6d65bf09dc67aa2e755e287	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	ababc84d7de1f001f92dcfb2faaecc9836bc29a5c6d65bf09dc67aa2e755e287	IMP-M2-40A546CAA2-P034
SOLSEM-9DB1E548E1DA	8ec37fef0eee008d56992350510157dad9064950d0e19bef80d46ea5587aa042	2	IMP-DL-2B81C66D0F-S001;IMP-M3-84A516D889-S001	Downloads/theory-of-algebraic-topology-2.tex;MATH_ALLS-3/theory-of-algebraic-topology-2.tex	7b47b0f7b8cd10ea6bc15e9e818437bae2cdd07099aa9620bef3eb8255e2b545	7b47b0f7b8cd10ea6bc15e9e818437bae2cdd07099aa9620bef3eb8255e2b545	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	7b47b0f7b8cd10ea6bc15e9e818437bae2cdd07099aa9620bef3eb8255e2b545	IMP-M3-84A516D889-P003
SOLSEM-DD5898852E9E	8ee8a72b86440052a457b5222bdcc38b47b471d13df07e0422f7fc827dba05b2	2	IMP-DL-117191C0EC-S018;IMP-M2-40A546CAA2-S018	Downloads/theory-of-analysis-topics.tex;MATH-ALLS-2/theory-of-analysis-topics.tex	5b34eaea8412c70ce1c2ff99ebbc8c8fa7f4bb270b67d9397b675d33fdffc77d	5b34eaea8412c70ce1c2ff99ebbc8c8fa7f4bb270b67d9397b675d33fdffc77d	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	5b34eaea8412c70ce1c2ff99ebbc8c8fa7f4bb270b67d9397b675d33fdffc77d	IMP-M2-40A546CAA2-P029
SOLSEM-BD5876AFBB02	8f7681bc2272a751549a1d578239ab40516f260d61e41d43086793f47c31e60e	2	IMP-DL-3CA1CB77F7-S024;IMP-M2-F08D4144EA-S024	Downloads/theory-of-analysis-numbers.tex;MATH-ALLS-2/theory-of-analysis-numbers.tex	bf81e4a318d67be1cc986cd189c543662d22944f38212d535b3e3940e96578b1	bf81e4a318d67be1cc986cd189c543662d22944f38212d535b3e3940e96578b1	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	bf81e4a318d67be1cc986cd189c543662d22944f38212d535b3e3940e96578b1	IMP-M2-F08D4144EA-P013
SOLSEM-374DFE681CEE	906f0a4079c5745ee4565102a57cbd6c2f9e16c4a6995f8df0f1c63d839e0389	4	IMP-DL-183AD43C4C-S021;IMP-DL-20E278E436-S021;IMP-M2-1895C43FC6-S021;IMP-M2-50B0B212DD-S021	Downloads/merged_exercises_FULL_v2 (1).tex;Downloads/theory-of-real-analysis.tex;MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex;MATH-ALLS-2/theory-of-real-analysis.tex	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	IMP-M2-1895C43FC6-P023
SOLSEM-334BDAE3A76F	9096aa81b3c461e6db0453a77a4a13cc12d15b8bf2dd167a53881a5f67af32dc	2	IMP-DL-873C6F4098-S010;IMP-M2-CFC28ED568-S010	Downloads/theory-of-analysis-II.tex;MATH-ALLS-2/theory-of-analysis-II.tex	5fc49d4cb8f5d633b865653cc97a291ca1b1419f026abbd7058b0dae38b636be	5fc49d4cb8f5d633b865653cc97a291ca1b1419f026abbd7058b0dae38b636be	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	5fc49d4cb8f5d633b865653cc97a291ca1b1419f026abbd7058b0dae38b636be	IMP-M2-CFC28ED568-P047
SOLSEM-DC4158CA9F5A	909be022f16958a4f4bd3c10991283132c19f11f19faeeaa1c0d61edf137ab94	4	IMP-DL-183AD43C4C-S035;IMP-DL-20E278E436-S035;IMP-M2-1895C43FC6-S035;IMP-M2-50B0B212DD-S035	Downloads/merged_exercises_FULL_v2 (1).tex;Downloads/theory-of-real-analysis.tex;MATH-ALLS-2/merged_exercises_FULL_v2 (1).tex;MATH-ALLS-2/theory-of-real-analysis.tex	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	50f0f53fe2172b81ca447c0ae76509251a04ea564c5a18470f741916d3c7ae04	IMP-M2-1895C43FC6-P023
SOLSEM-0356B2079942	90e67b2fbcd841d2df5d0a4806344f6bad28bdeeaf8046b0c45ac122a56c6a27	2	IMP-DL-316AE183C3-S013;IMP-M2-303BB87ACE-S013	Downloads/theory-of-analysis-functions.tex;MATH-ALLS-2/theory-of-analysis-functions.tex	744af15f8d8b454755a07b6bd2256199dfe21dccfd8cd4305be2cbc0c7c7d4e3	744af15f8d8b454755a07b6bd2256199dfe21dccfd8cd4305be2cbc0c7c7d4e3	RESOLVED_BY_SOLUTION_TEXT_DUPLICATE	744af15f8d8b454755a07b6bd2256199dfe21dccfd8cd4305be2cbc0c7c7d4e3	IMP-M2-303BB87ACE-P080
