destination	target_id	kind	title	paired_solution	path	legacy_targeted
VIII/20	prob:viii20-04	problem	Deformation retract annulus	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	prob:viii20-05	problem	Punctured plane	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	prob:viii20-06	problem	Punctured Euclidean space	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	prob:viii20-07	problem	No retraction	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	prob:viii20-08	problem	Null map	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	prob:viii20-09	problem	Degree obstruction	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	prob:viii20-10	problem	Antipodal even sphere	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	prob:viii20-11	problem	Retract splitting	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	prob:viii20-12	problem	Noncontractible torus	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	prob:viii20-13	problem	Projective noncontractibility	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	prob:viii20-14	problem	Acyclic warning	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	prob:viii20-15	problem	Relative deformation	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	prob:viii20-16	problem	Prism in dimension zero	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	prob:viii20-17	problem	Prism boundary meaning	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	prob:viii20-18	problem	Identity homotopy	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	prob:viii20-19	problem	Composition with homotopy	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	prob:viii20-20	problem	Precomposition	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	prob:viii20-21	problem	Euler consequence	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/20	prob:viii20-22	problem	Bridge to algebraic chain homotopy	YES	books/vol08_algebraic_topology/chapters/ch20_homotopy_invariance/chapter.tex	NO
VIII/21	def:viii21-euler	definition	Euler characteristic	NO	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	thm:viii21-euler-poincare	theorem	Euler--Poincare	NO	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	cor:viii21-well-defined	corollary	Well-definedness	NO	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	cor:viii21-homotopy	corollary	Homotopy invariance	NO	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	thm:viii21-product	theorem	Product formula	NO	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	thm:viii21-inclusion-exclusion	theorem	Euler inclusion--exclusion	NO	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	exr:viii21-01	exercise	define x from finite cw cells	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	exr:viii21-02	exercise	what is the simplicial formula	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	exr:viii21-03	exercise	compute	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	exr:viii21-04	exercise	compute i	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	exr:viii21-05	exercise	compute s 1	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	exr:viii21-06	exercise	compute s n	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	exr:viii21-07	exercise	for a finite graph what is	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	exr:viii21-08	exercise	for a connected graph of rank r what is	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	exr:viii21-09	exercise	what is of a tree	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	exr:viii21-10	exercise	compute g	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	exr:viii21-11	exercise	compute rp n	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	exr:viii21-12	exercise	state euler poincare	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	exr:viii21-13	exercise	does torsion contribute to euler poincare	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	exr:viii21-14	exercise	why is euler characteristic independent of finite cw structure	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	exr:viii21-15	exercise	is euler characteristic a homotopy invariant for finite cw complexes	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	exr:viii21-16	exercise	what is of a nonempty finite contractible cw complex	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	exr:viii21-17	exercise	state disjoint union additivity	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	exr:viii21-18	exercise	state wedge additivity	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	exr:viii21-19	exercise	state the product formula	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	exr:viii21-20	exercise	compute t n for n 1	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	exr:viii21-21	exercise	state inclusion exclusion	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	exr:viii21-22	exercise	what happens to when one n cell is attached	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	exr:viii21-23	exercise	how does a d sheeted finite cover affect	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	exr:viii21-24	exercise	what is the bridge beyond viii 21	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	prob:viii21-01	problem	Triangle disk	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	prob:viii21-02	problem	Tetrahedral sphere	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	prob:viii21-03	problem	Square with diagonal	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	prob:viii21-04	problem	Graph rank	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	prob:viii21-05	problem	Rose	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	prob:viii21-06	problem	Genus three	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	prob:viii21-07	problem	Projective plane	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	prob:viii21-08	problem	Projective 3-space	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	prob:viii21-09	problem	Torus	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	prob:viii21-10	problem	Sphere product	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	prob:viii21-11	problem	Circle product	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	prob:viii21-12	problem	Wedge of sphere and circle	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	prob:viii21-13	problem	Three-sphere wedge	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	prob:viii21-14	problem	Attach a one-cell	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	prob:viii21-15	problem	Attach a two-cell	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	prob:viii21-16	problem	Contractibility obstruction	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	prob:viii21-17	problem	Same Euler warning	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	prob:viii21-18	problem	Covering surface genus	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	prob:viii21-19	problem	Cover of a torus	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	prob:viii21-20	problem	Relative Euler disk pair	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	prob:viii21-21	problem	Exact sequence rank cancellation	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	prob:viii21-22	problem	Euler--Poincare torsion	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	prob:viii21-23	problem	Subdivision	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/21	prob:viii21-24	problem	Bridge to duality	YES	books/vol08_algebraic_topology/chapters/ch21_euler_characteristic/chapter.tex	NO
VIII/22	def:viii22-chain-homotopy	definition	Chain homotopy	NO	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	thm:viii22-homology-invariance	theorem	Homology invariance	NO	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	def:viii22-chain-equivalence	definition	Chain-homotopy equivalence	NO	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	thm:viii22-chain-equivalence-homology	theorem	chain homotopy equivalent complexes have naturally isomorphic homology groups	NO	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	exr:viii22-01	exercise	exercise 1	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	exr:viii22-02	exercise	exercise 2	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	exr:viii22-03	exercise	exercise 3	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	exr:viii22-04	exercise	exercise 4	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	exr:viii22-05	exercise	exercise 5	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	exr:viii22-06	exercise	exercise 6	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	exr:viii22-07	exercise	exercise 7	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	exr:viii22-08	exercise	exercise 8	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	exr:viii22-09	exercise	exercise 9	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	exr:viii22-10	exercise	exercise 10	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	exr:viii22-11	exercise	exercise 11	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	exr:viii22-12	exercise	exercise 12	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	exr:viii22-13	exercise	exercise 13	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	exr:viii22-14	exercise	exercise 14	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	exr:viii22-15	exercise	exercise 15	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	exr:viii22-16	exercise	exercise 16	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	exr:viii22-17	exercise	exercise 17	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	exr:viii22-18	exercise	exercise 18	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	exr:viii22-19	exercise	exercise 19	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	exr:viii22-20	exercise	exercise 20	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	exr:viii22-21	exercise	exercise 21	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	exr:viii22-22	exercise	exercise 22	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	exr:viii22-23	exercise	exercise 23	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	exr:viii22-24	exercise	exercise 24	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	prob:viii22-01	problem	Cycle argument	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	prob:viii22-02	problem	Equivalence relation	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	prob:viii22-03	problem	Postcomposition	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	prob:viii22-04	problem	Precomposition	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	prob:viii22-05	problem	Null map	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	prob:viii22-06	problem	Homotopy equivalence	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	prob:viii22-07	problem	Strict isomorphism	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	prob:viii22-08	problem	Prism	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	prob:viii22-09	problem	Relative prism	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	prob:viii22-10	problem	Matrix criterion	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	prob:viii22-11	problem	Zero differential	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	prob:viii22-12	problem	Concentrated complex	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	prob:viii22-13	problem	Two-term example	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	prob:viii22-14	problem	Hom-complex	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	prob:viii22-15	problem	Canonical up to homotopy	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	prob:viii22-16	problem	Direct sums	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	prob:viii22-17	problem	Topological composition	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	prob:viii22-18	problem	Augmentation	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	prob:viii22-19	problem	Homology cannot detect	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	prob:viii22-20	problem	Bridge	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	prob:viii22-21	problem	Two streams	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	prob:viii22-22	problem	Coefficient stability	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	prob:viii22-23	problem	Naturality	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/22	prob:viii22-24	problem	Final principle	YES	books/vol08_algebraic_topology/chapters/ch22_chain_homotopies/chapter.tex	NO
VIII/23	def:viii23-contraction	definition	Chain contraction	NO	books/vol08_algebraic_topology/chapters/ch23_chain_contractions/chapter.tex	NO
